symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
BBAS,OP,Put,36.12,15200,4.492426872,BRL,1,12/17/2021
BBAS,OP,Call,32.21,-10800,1.552134275,BRL,1,1/21/2022
BBAS,OP,Put,81.37,2000,49.48983383,BRL,1,12/17/2021
B3SA3,OP,Put,26.14,700,14.90398502,BRL,1,12/17/2021
ABEV,OP,Call,18.15,-4700,0.315818906,BRL,1,2/18/2022
BBAS,OP,Put,25.87,18800,0.066800453,BRL,1,12/17/2021
CSNA,OP,Call,25.23,-80900,0.184713781,BRL,1,12/17/2021
BBDC4,OP,Call,18.95,430,1.395188451,BRL,1,12/17/2021
CSNA,OP,Put,23.23,32800,1.89667511,BRL,1,12/17/2021
VIIA3,OP,Put,6.4,59200,1.285354972,BRL,1,1/21/2022
BRFS3,OP,Put,21.5,-14600,2.342610121,BRL,1,12/17/2021
BRML3,OP,Put,7.6,-4300,0.253558874,BRL,1,12/17/2021
VIIA3,OP,Call,12,-14100,0.012049126,BRL,1,1/21/2022
MGLU3,OP,Call,18.99,17600,0.0016824,BRL,1,12/17/2021
PETR3,OP,Put,29.5,-36200,1.220579982,BRL,1,1/21/2022
GGBR4,OP,Call,25.15,4700,1.815847158,BRL,1,12/17/2021
BOVA,OP,Call,90,15399,8.488250732,BRL,1,12/17/2021
VALE3,OP,Call,87.47,-5300,0.060818315,BRL,1,12/17/2021
BRDT3,OP,Put,22.22,-31300,1.253232718,BRL,1,12/17/2021
EGIE3,OP,Put,38,-7600,0.502024293,BRL,1,12/17/2021
LAME4,OP,Put,7.1,-9900,1.959757805,BRL,1,12/17/2021
USIM5,OP,Put,10.82,-8200,0.081003435,BRL,1,12/17/2021
VALE3,OP,Call,3.23,-1,67.28774261,BRL,1,12/17/2021
PETR4,OP,Call,25.99,215700,3.876324177,BRL,1,12/17/2021
JBSS3,ST,,,600,34.125,BRL,1,
B3SA3,OP,Call,13.07,-20000,0.294816673,BRL,1,2/18/2022
MGLU3,OP,Put,10.74,-49900,3.723754883,BRL,1,12/17/2021
LAME4,OP,Call,6,-8400,0.09653078,BRL,1,12/17/2021
ELET3,OP,Call,32.55,-2800,1.397751808,BRL,1,12/17/2021
CYRE3,OP,Call,13.5,-400,1.220731854,BRL,1,1/21/2022
PETR4,OP,Put,39.49,1400,9.828124046,BRL,1,12/17/2021
TAEE11,OP,Put,34.5,12800,0.57404238,BRL,1,1/21/2022
BRAP4,OP,Put,45.66,-21000,0.494519651,BRL,1,12/17/2021
PETR4,OP,Put,25.6,53300,1.410514593,BRL,1,7/15/2022
CYRE3,OP,Put,14.91,-17400,1.7214185,BRL,1,12/17/2021
BRAP4,OP,Call,50.66,-20900,1.647504926,BRL,1,12/17/2021
JBSS3,OP,Put,36.48,-2600,2.650259018,BRL,1,12/17/2021
CSNA,OP,Put,19,-35700,0.684131622,BRL,1,1/21/2022
RADL3,ST,,,24269,21.98500061,BRL,1,
GGBR4,OP,Put,27.28,-400,1.999766707,BRL,1,1/21/2022
PCAR3,OP,Call,31,800,0.007362584,BRL,1,12/17/2021
TAEE11,OP,Call,36.5,14100,0.482560545,BRL,1,12/17/2021
VIIA3,OP,Call,6.12,15800,0.351870239,BRL,1,2/18/2022
MGLU3,OP,Put,9.09,175900,2.136310339,BRL,1,12/17/2021
PETR4,OP,Put,31.74,-39900,2.42202878,BRL,1,12/17/2021
GGBR4,OP,Put,28.28,-300,2.599305153,BRL,1,1/21/2022
BBAS,OP,Call,33.62,64400,0.356237739,BRL,1,12/17/2021
MRFG,ST,,,-25444,21.95000076,BRL,1,
PETR4,OP,Put,29.6,-178400,2.315486908,BRL,1,4/14/2022
ABEV,OP,Put,16.07,-89100,0.480408341,BRL,1,12/17/2021
JBSS3,OP,Put,36.98,6400,3.049984932,BRL,1,12/17/2021
VALE3,OP,Call,76.47,-132600,2.233918905,BRL,1,1/21/2022
BBAS,OP,Put,34.71,300,3.37188983,BRL,1,1/21/2022
GGBR4,OP,Put,28.4,-800,2.286478758,BRL,1,12/17/2021
ITUB4,OP,Call,29.16,-3700,0.00402305,BRL,1,12/17/2021
ITUB4,OP,Call,23.74,-64500,0.641717553,BRL,1,1/21/2022
ELET6,OP,Call,36.5,-5000,0.121830247,BRL,1,12/17/2021
MGLU3,OP,Put,22.74,5200,15.65001774,BRL,1,12/17/2021
MGLU3,OP,Put,12.49,40000,5.45362854,BRL,1,12/17/2021
BRAP4,OP,Call,51,1200,2.620632887,BRL,1,1/21/2022
BOVA,OP,Call,94,-5579,5.226891518,BRL,1,12/17/2021
MGLU3,OP,Put,9.99,22000,2.979154825,BRL,1,1/21/2022
PETR4,OP,Put,25.74,-397100,0.226426333,BRL,1,12/17/2021
BBAS,OP,Call,30.96,19100,2.226479053,BRL,1,1/21/2022
ELET6,ST,,,2750,32.23999786,BRL,1,
BOVA,OP,Put,130,9150,31.92330742,BRL,1,12/17/2021
PETR4,OP,Put,19.49,127100,0.030392274,BRL,1,12/17/2021
CYRE3,OP,Call,18,7800,0.151725054,BRL,1,1/21/2022
USIM5,OP,Call,11.82,200300,1.90973103,BRL,1,12/17/2021
EMBR3,OP,Call,24,9500,0.263516873,BRL,1,1/21/2022
MGLU3,OP,Call,20.24,15100,0.00125301,BRL,1,12/17/2021
ELET6,OP,Call,32,-12000,1.336999059,BRL,1,12/17/2021
BBDC3,OP,Put,17.49,-2900,1.035501361,BRL,1,1/21/2022
PETR4,OP,Put,24.1,108800,0.32728368,BRL,1,1/21/2022
BOVV,ST,,,11081,102.0149994,BRL,1,
LAME4,OP,Call,5.3,-70700,0.289968461,BRL,1,12/17/2021
VIIA3,OP,Call,10.25,13500,0.003163507,BRL,1,12/17/2021
EMBR3,OP,Put,20,100500,2.461777925,BRL,1,1/21/2022
BRDT3,OP,Call,23,-19800,0.661418617,BRL,1,1/21/2022
BOVA,OP,Call,133,-10936,0.035570994,BRL,1,1/21/2022
VIVT3,OP,Call,48,1000,2.975950003,BRL,1,1/21/2022
PETR4,OP,Put,28.1,-2500,1.018479347,BRL,1,1/21/2022
PCAR3,OP,Put,23.5,12300,1.771682858,BRL,1,12/17/2021
ABEV,OP,Call,17.25,114200,0.320201218,BRL,1,1/21/2022
BBDC3,OP,Put,17.11,5000,0.539303124,BRL,1,12/17/2021
BBAS,OP,Put,24.37,-6300,0.04152438,BRL,1,12/17/2021
LAME4,OP,Call,6.5,10700,0.043694101,BRL,1,12/17/2021
BRFS3,OP,Call,27.5,20000,0.002812343,BRL,1,12/17/2021
ELET6,OP,Put,35.5,9900,3.336257458,BRL,1,12/17/2021
B3SA3,OP,Put,10.06,-1500,0.129363075,BRL,1,12/17/2021
ABEV,OP,Put,20.5,-100,4.354522228,BRL,1,1/21/2022
ELET3,OP,Put,36.55,-9300,3.773411274,BRL,1,12/17/2021
BBAS,OP,Call,29.62,19900,2.434775114,BRL,1,12/17/2021
PETR4,OP,Call,17.99,1000,11.61868572,BRL,1,12/17/2021
VIIA3,OP,Call,5.8,4000,0.338919193,BRL,1,1/21/2022
MGLU3,OP,Call,10.74,196900,0.024467176,BRL,1,12/17/2021
USIM5,OP,Put,13.32,201700,0.567677855,BRL,1,12/17/2021
MGLU3,OP,Call,8.29,-11100,0.339675337,BRL,1,1/21/2022
VIIA3,OP,Put,25,8100,19.66084099,BRL,1,12/17/2021
BRAP4,OP,Put,50.16,5000,1.71839726,BRL,1,12/17/2021
BRKM5,OP,Call,54,-6200,2.117177486,BRL,1,12/17/2021
ELET3,OP,Call,39.05,900,0.330278486,BRL,1,1/21/2022
CMIG4,OP,Put,11,-100,0.04848624,BRL,1,12/17/2021
BBDC3,OP,Call,19.11,35600,0.057236008,BRL,1,12/17/2021
VALE3,OP,Put,71.97,104700,3.223520279,BRL,1,12/17/2021
VIIA3,OP,Put,9.8,12500,4.527726173,BRL,1,12/17/2021
BRKM5,OP,Put,50,10400,2.303600073,BRL,1,1/21/2022
CMIG4,OP,Put,14.5,11400,1.458681822,BRL,1,12/17/2021
GOAU4,ST,,,334220,10.84500027,BRL,1,
JBSS3,OP,Call,38.98,-3100,0.518272281,BRL,1,1/21/2022
EMBR3,OP,Put,9,-31400,0.37133795,BRL,1,1/20/2023
EMBR3,OP,Put,23,29200,4.68590498,BRL,1,12/17/2021
VALE3,OP,Put,74.61,58500,7.522881031,BRL,1,4/14/2022
BBDC4,OP,Put,16.23,100060,0.035603568,BRL,1,12/17/2021
MGLU3,OP,Call,20.74,-1100,0.001080411,BRL,1,12/17/2021
BOVA,OP,Put,87,32140,1.019071937,BRL,1,1/21/2022
MGLU3,OP,Put,10.99,28100,3.969476223,BRL,1,12/17/2021
BBDC4,OP,Put,27.14,5600,7.034426212,BRL,1,12/17/2021
VIIA3,OP,Put,15.5,20100,10.08115387,BRL,1,1/21/2022
USIM5,OP,Call,16.57,-34000,0.048615225,BRL,1,12/17/2021
EQTL,OP,Call,27.03,55000,0.004938846,BRL,1,12/17/2021
CSNA,OP,Put,28.23,23500,6.352760792,BRL,1,12/17/2021
GGBR4,OP,Call,23.78,-14200,3.51420784,BRL,1,1/21/2022
MRFG,OP,Put,16.1,-300,0.00558898,BRL,1,12/17/2021
BRKM5,OP,Put,59,1400,6.161268711,BRL,1,12/17/2021
VIVT3,OP,Call,50.63,-1000,0.732602417,BRL,1,12/17/2021
KLBN11,OP,Put,24.15,32100,1.006423235,BRL,1,1/21/2022
B3SA3,OP,Put,16.06,8700,4.863441944,BRL,1,12/17/2021
GGBR4,OP,Call,23.9,2000,2.799412489,BRL,1,12/17/2021
CIEL3,OP,Put,2.66,129600,0.63444382,BRL,1,12/17/2021
PCAR3,OP,Put,29,88300,6.929035664,BRL,1,12/17/2021
BRAP4,OP,Call,56.66,-1500,0.184986472,BRL,1,12/17/2021
LAME4,OP,Put,5.8,-32100,0.775294065,BRL,1,12/17/2021
VALE3,OP,Put,78.47,9100,8.061738968,BRL,1,12/17/2021
ELET3,OP,Call,35.05,4400,0.408559352,BRL,1,12/17/2021
ITSA4,OP,Call,9.89,-519500,0.37425527,BRL,1,1/21/2022
BOVA,OP,Put,126,-18601,27.94337845,BRL,1,12/17/2021
ELET3,OP,Call,51.05,1500,0.002701218,BRL,1,12/17/2021
VALE3,OP,Put,81.97,107300,11.31326866,BRL,1,12/17/2021
PCAR3,OP,Call,37,-59400,0.001682077,BRL,1,12/17/2021
VALE3,OP,Call,96.47,23300,0.024795406,BRL,1,12/17/2021
MGLU3,OP,Call,11.99,-53300,0.048224617,BRL,1,1/21/2022
RADL3,OP,Put,23.62,30000,1.729526758,BRL,1,12/17/2021
RADL3,OP,Put,24.37,-1900,2.391458273,BRL,1,12/17/2021
BRFS3,OP,Call,32.25,-100,0.000105004,BRL,1,12/17/2021
B3SA3,OP,Put,11.06,-111500,0.392356187,BRL,1,12/17/2021
KLBN11,OP,Put,23.15,-16800,0.634345472,BRL,1,1/21/2022
VIIA3,OP,Call,6.92,198400,0.190205216,BRL,1,2/18/2022
ITUB4,OP,Call,24.24,5800,0.484092683,BRL,1,1/21/2022
GGBR4,OP,Call,28.28,25000,1.001320004,BRL,1,1/21/2022
GOAU4,OP,Call,10.79,33600,0.783188343,BRL,1,1/21/2022
EGIE3,OP,Put,39,-2500,1.284876227,BRL,1,1/21/2022
LAME4,OP,Put,6.2,39100,1.108586073,BRL,1,12/17/2021
JBSS3,OP,Put,34.48,-26600,1.314430833,BRL,1,12/17/2021
MGLU3,OP,Put,12.49,17500,5.366411209,BRL,1,1/21/2022
ABEV,OP,Call,14,-5000,2.252292395,BRL,1,1/21/2022
CSNA,OP,Put,17,200,0.33741045,BRL,1,1/21/2022
VALE3,OP,Call,84.97,-14700,0.621504724,BRL,1,1/21/2022
CSNA,OP,Call,24.5,100,0.903320014,BRL,1,1/21/2022
B3SA3,OP,Put,13.57,20000,2.380038261,BRL,1,2/18/2022
CSAN3,OP,Put,20.5,500,0.373288631,BRL,1,12/17/2021
VIIA3,OP,Put,5.8,-1800,0.689250112,BRL,1,12/17/2021
BRML3,OP,Put,8,-39900,0.46772179,BRL,1,12/17/2021
VALE3,OP,Call,107.47,7500,0.066534989,BRL,1,1/21/2022
SANB11,OP,Put,32.2,300,1.326490402,BRL,1,1/21/2022
USIM5,OP,Call,18.21,-200,0.127329603,BRL,1,1/21/2022
ITUB4,OP,Put,26.99,25000,4.283903122,BRL,1,1/21/2022
VIIA3,OP,Call,4.9,3000,0.563371181,BRL,1,12/17/2021
PCAR3,OP,Call,24.5,10000,0.573593497,BRL,1,1/21/2022
JBSS3,OP,Put,32.98,-4600,0.688914418,BRL,1,12/17/2021
RADL3,OP,Call,21.9,-7700,1.249688268,BRL,1,1/21/2022
BRML3,OP,Call,7.2,-5700,0.691233337,BRL,1,12/17/2021
MGLU3,OP,Put,21.49,11200,14.40540886,BRL,1,12/17/2021
VIIA3,OP,Put,19.75,400,14.43259716,BRL,1,12/17/2021
VIIA3,OP,Call,18,-100,0.012786969,BRL,1,6/17/2022
PETR4,OP,Call,24.99,60900,4.805595398,BRL,1,12/17/2021
ABEV,OP,Call,17.32,-34900,0.070668109,BRL,1,12/17/2021
ABEV,OP,Call,12.32,-100,3.656284332,BRL,1,12/17/2021
BRDT3,OP,Put,24.22,21400,2.924516916,BRL,1,12/17/2021
PETR4,OP,Put,28.24,221800,0.577193081,BRL,1,12/17/2021
JBSS3,OP,Put,24.23,-500,0.019299628,BRL,1,12/17/2021
BRKM5,OP,Call,46,-22200,8.957271576,BRL,1,1/21/2022
VALE3,OP,Call,78.47,10000,1.671741009,BRL,1,1/21/2022
BBAS,OP,Put,36.37,200,4.730898857,BRL,1,12/17/2021
YDUQ3,OP,Put,20,-1700,0.984342575,BRL,1,1/21/2022
VALE3,OP,Put,56.47,-63800,0.176263332,BRL,1,12/17/2021
CYRE3,OP,Put,17,200,3.647447109,BRL,1,1/21/2022
GGBR4,OP,Put,20.15,58200,0.073612705,BRL,1,12/17/2021
MGLU3,OP,Put,7.89,2300,1.082967997,BRL,1,12/17/2021
B3SA3,OP,Put,14.06,7000,2.880879402,BRL,1,12/17/2021
VALE3,OP,Call,83.47,-55400,0.117619298,BRL,1,12/17/2021
CYRE3,OP,Call,19.41,30600,0.018491721,BRL,1,12/17/2021
VALE3,OP,Call,108.47,-1700,0.008270519,BRL,1,12/17/2021
VIIA3,OP,Call,9.4,7000,0.004953321,BRL,1,12/17/2021
MGLU3,OP,Put,19.99,98800,12.74159718,BRL,1,1/21/2022
EGIE3,OP,Call,40.5,-6000,0.602549255,BRL,1,1/21/2022
USIM5,OP,Call,15.82,114000,0.097086057,BRL,1,12/17/2021
EQTL,OP,Put,22.03,1800,0.309357613,BRL,1,12/17/2021
EQTL,OP,Put,22.5,10600,0.787923634,BRL,1,1/21/2022
BOVA,OP,Call,117,156808,0.186174765,BRL,1,1/21/2022
VIIA3,OP,Put,21.25,4500,15.92636776,BRL,1,12/17/2021
RADL3,OP,Put,21.4,-500,0.733206391,BRL,1,1/21/2022
LAME4,OP,Call,7.2,-3300,0.083453842,BRL,1,1/21/2022
BRML3,OP,Call,8.4,30400,0.132179365,BRL,1,12/17/2021
GE,OP,Put,80,694,0.244722024,USD,100,12/17/2021
BRFS3,OP,Call,22,-3400,0.119363792,BRL,1,12/17/2021
ELET6,ST,,,-8850,32.23999786,BRL,1,
ELET3,OP,Put,38.55,1300,5.66163063,BRL,1,12/17/2021
EMBR3,OP,Call,16,-800,6.243454933,BRL,1,1/20/2023
BRFS3,OP,Call,22.5,92800,0.086312003,BRL,1,12/17/2021
BBSE,ST,,,1386,20.55999947,BRL,1,
VIIA3,OP,Call,9.6,17400,0.023949875,BRL,1,1/21/2022
CYRE3,OP,Call,15.91,-27800,0.094974786,BRL,1,12/17/2021
USIM5,OP,Call,21.07,-3900,0.007924895,BRL,1,12/17/2021
VALE3,OP,Put,81.61,37600,11.80595684,BRL,1,4/14/2022
VALE3,OP,Call,92.47,-15800,0.036027033,BRL,1,12/17/2021
MGLU3,OP,Put,14.99,21100,7.936682701,BRL,1,12/17/2021
BBAS,OP,Call,32.62,600,0.637773395,BRL,1,12/17/2021
BBDC4,OP,Put,19.59,-7600,0.79317981,BRL,1,1/21/2022
VIIA3,OP,Put,13.25,600,7.959294796,BRL,1,12/17/2021
BRAP4,OP,Put,49.66,27300,1.506958604,BRL,1,12/17/2021
VIVT3,OP,Call,52,12100,0.869353652,BRL,1,1/21/2022
VIVT3,OP,Call,47.38,100,2.969248056,BRL,1,12/17/2021
SANB11,OP,Put,34.7,100,2.185462952,BRL,1,12/17/2021
EMBR3,OP,Call,23,27500,0.092723683,BRL,1,12/17/2021
ELET3,OP,Call,64.05,-6300,0.000214676,BRL,1,12/17/2021
B3SA3,OP,Call,12.57,-100,0.415035665,BRL,1,2/18/2022
ELET3,OP,Put,27.8,300,0.09821742,BRL,1,12/17/2021
EMBR3,OP,Call,12,93600,6.512657642,BRL,1,1/21/2022
PETR4,OP,Call,33.24,-157200,0.125175297,BRL,1,12/17/2021
VALE3,OP,Put,80.47,2800,10.21946621,BRL,1,1/21/2022
HYPE3,OP,Call,27,10100,1.480121255,BRL,1,1/21/2022
YDUQ3,OP,Call,24.5,69100,0.339898378,BRL,1,12/17/2021
PETR4,OP,Put,29.99,3200,1.247432351,BRL,1,12/17/2021
PCAR3,OP,Put,21,-2000,0.474365711,BRL,1,12/17/2021
GGBR4,OP,Call,25.65,-9100,1.473887205,BRL,1,12/17/2021
B3SA3,OP,Call,12.31,10700,0.096567675,BRL,1,12/17/2021
MGLU3,OP,Put,17.99,6500,10.92115402,BRL,1,12/17/2021
LAME4,OP,Put,6.4,-40000,1.289057136,BRL,1,12/17/2021
MGLU3,OP,Call,11.49,1600,0.059371646,BRL,1,1/21/2022
MULT3,OP,Put,22,6200,2.810184717,BRL,1,12/17/2021
USIM5,OP,Call,14.32,113700,0.380888253,BRL,1,12/17/2021
CIEL3,OP,Call,2.16,-152500,0.054850854,BRL,1,12/17/2021
VALE3,OP,Put,90.61,2000,18.57314682,BRL,1,4/14/2022
EMBR3,OP,Call,21.5,-10900,0.629971802,BRL,1,1/21/2022
VALE3,OP,Call,62.47,2700,10.22145176,BRL,1,1/21/2022
JBSS3,OP,Put,32.98,-3000,1.239920974,BRL,1,1/21/2022
VALE3,OP,Call,88.47,-32000,0.054618388,BRL,1,12/17/2021
MULT3,OP,Put,18,30000,0.345426112,BRL,1,12/17/2021
EMBR3,OP,Put,21,11600,2.858061075,BRL,1,12/17/2021
BRFS3,OP,Call,21.75,-58800,0.479549825,BRL,1,1/21/2022
BRDT3,OP,Put,22.72,36600,1.61835897,BRL,1,12/17/2021
MGLU3,OP,Put,23.24,11400,16.14787865,BRL,1,12/17/2021
GOAU4,OP,Call,9.01,-36100,1.900416017,BRL,1,12/17/2021
MGLU3,OP,Call,14.24,1200,0.005839076,BRL,1,12/17/2021
LAME4,OP,Call,6.2,2700,0.22345078,BRL,1,1/21/2022
BBAS,OP,Put,31.46,48700,1.434954166,BRL,1,1/21/2022
ITSA4,OP,Call,9.54,-32400,0.575947821,BRL,1,1/21/2022
ABEV,OP,Put,14.82,-71000,0.104510158,BRL,1,12/17/2021
PCAR3,OP,Call,22.5,3200,0.662704229,BRL,1,12/17/2021
BBDC4,OP,Put,18.05,23080,0.131520048,BRL,1,12/17/2021
BRML3,OP,Put,8.6,-58300,1.015825152,BRL,1,1/21/2022
PETR4,OP,Call,25.49,42100,4.337329388,BRL,1,12/17/2021
PETR4,OP,Put,30.35,-200,2.486501932,BRL,1,3/18/2022
JBSS3,ST,,,-537,34.125,BRL,1,
MGLU3,OP,Call,18.24,800,0.011966264,BRL,1,1/21/2022
PETR4,OP,Put,32.74,26900,3.264673471,BRL,1,12/17/2021
BBDC4,OP,Put,21.68,93280,1.72789073,BRL,1,12/17/2021
VIVT3,OP,Put,51,-1700,2.131997108,BRL,1,1/21/2022
VALE3,OP,Put,73.47,-29000,4.135037422,BRL,1,12/17/2021
BBDC4,OP,Call,19.82,292000,0.788905084,BRL,1,12/17/2021
LAME4,OP,Call,6.6,-42100,0.03812385,BRL,1,12/17/2021
CSNA,OP,Call,29.73,5600,0.029888174,BRL,1,12/17/2021
GGBR4,OP,Put,25.15,41200,0.544528544,BRL,1,12/17/2021
PETR4,OP,Call,30.49,-160100,0.678983569,BRL,1,12/17/2021
CSNA,OP,Put,19.98,-18600,0.420001924,BRL,1,12/17/2021
MGLU3,OP,Put,6.79,-800,0.402671188,BRL,1,12/17/2021
ABEV,OP,Put,15.07,-87200,0.143350214,BRL,1,12/17/2021
BBDC4,OP,Call,25.55,-300,0.053403985,BRL,1,1/21/2022
PETR4,OP,Call,30.85,-93300,1.247999549,BRL,1,1/21/2022
RADL3,OP,Put,22.9,-1800,1.448881388,BRL,1,1/21/2022
BBSE,OP,Call,23,-4700,0.163068712,BRL,1,1/21/2022
VIIA3,OP,Put,7.5,-45400,2.250730276,BRL,1,12/17/2021
PETR3,OP,Call,31,-9600,1.596087217,BRL,1,1/21/2022
B3SA3,OP,Put,9.75,-30600,0.239800602,BRL,1,1/21/2022
BRML3,ST,,,167521,7.734999657,BRL,1,
PETR4,OP,Call,17.49,20000,12.11418533,BRL,1,12/17/2021
VALE3,OP,Call,95.47,3900,0.155103102,BRL,1,1/21/2022
ITSA4,OP,Call,12.22,8800,6.16E-05,BRL,1,12/17/2021
PETR4,OP,Put,26.99,-298400,0.350257933,BRL,1,12/17/2021
B3SA3,OP,Call,11.56,148500,0.279658616,BRL,1,12/17/2021
VALE3,OP,Call,73.47,425400,1.458452463,BRL,1,12/17/2021
VALE3,OP,Put,43.21,65100,0.470333219,BRL,1,5/20/2022
CIEL3,OP,Put,2.06,-108100,0.111287646,BRL,1,12/17/2021
GGBR4,OP,Call,32.4,21700,0.016837837,BRL,1,12/17/2021
MULT3,OP,Call,19.5,21100,1.27087903,BRL,1,1/21/2022
CSNA,OP,Put,18.73,43300,0.217184588,BRL,1,12/17/2021
MGLU3,OP,Put,14.24,40000,7.190288544,BRL,1,12/17/2021
VALE3,OP,Call,78.47,-35300,1.671741009,BRL,1,1/21/2022
VALE3,OP,Put,97.61,-28800,24.57777023,BRL,1,4/14/2022
BRKM5,OP,Call,46.5,-10000,8.577892303,BRL,1,1/21/2022
BRAP4,OP,Call,47,7400,5.023302078,BRL,1,1/21/2022
KLBN11,OP,Put,22.4,1500,0.169729382,BRL,1,12/17/2021
ELET3,OP,Call,35.55,-200,0.308369696,BRL,1,12/17/2021
CIEL3,OP,Call,3.76,-2800,0.003014274,BRL,1,12/17/2021
UGPA3,OP,Put,14.8,-10500,1.020846009,BRL,1,12/17/2021
BRML3,OP,Call,9,41700,0.183207572,BRL,1,1/21/2022
BBDC4,OP,Put,17.77,-4000,0.32445088,BRL,1,1/21/2022
ABEV,OP,Call,18.32,124100,0.023051621,BRL,1,12/17/2021
KLBN11,OP,Call,20.9,100,3.472785711,BRL,1,12/17/2021
PCAR3,OP,Call,28.5,-29500,0.019616822,BRL,1,12/17/2021
HYPE3,OP,Call,28.72,-25400,0.263230503,BRL,1,12/17/2021
VALE3,OP,Put,83.47,-16600,12.72366714,BRL,1,1/21/2022
BRKM5,OP,Call,61,100,1.399050832,BRL,1,1/21/2022
PETR4,OP,Put,25.49,402500,0.209316283,BRL,1,12/17/2021
GGBR4,OP,Put,23.65,-16200,0.249394342,BRL,1,12/17/2021
VIIA3,OP,Put,18,62300,12.68969059,BRL,1,12/17/2021
BBDC4,OP,Call,21.02,136200,0.272931397,BRL,1,12/17/2021
ITUB4,OP,Put,28.16,-102500,5.678652763,BRL,1,12/17/2021
BBSE,OP,Put,19.5,100,0.471540838,BRL,1,2/18/2022
CYRE3,OP,Call,15,-78700,0.623072863,BRL,1,1/21/2022
VALE3,OP,Call,91.47,5500,0.040238298,BRL,1,12/17/2021
VALE3,OP,Call,74.47,275600,1.141421199,BRL,1,12/17/2021
BBDC3,OP,Call,18.11,34400,0.185430929,BRL,1,12/17/2021
PETR4,OP,Call,29.49,-87800,1.148075342,BRL,1,12/17/2021
ABEV,OP,Put,19.57,48600,3.582918167,BRL,1,12/17/2021
JBSS3,OP,Put,36.98,6200,3.38424325,BRL,1,1/21/2022
BBAS,OP,Call,32.48,-50300,4.376513481,BRL,1,8/19/2022
BRAP4,OP,Call,48.5,12500,4.016115189,BRL,1,1/21/2022
PETR4,OP,Put,29.49,219500,1.004630804,BRL,1,12/17/2021
CSNA,OP,Call,27.73,-55300,0.056348521,BRL,1,12/17/2021
VALE3,OP,Put,82.47,19800,11.79359055,BRL,1,12/17/2021
EMBR3,OP,Call,20,800,0.445609778,BRL,1,12/17/2021
TAEE11,OP,Call,38,10000,0.62978816,BRL,1,1/21/2022
VALE3,OP,Call,129.47,-1000,0.026943596,BRL,1,1/21/2022
MGLU3,OP,Put,8.09,83900,1.242674351,BRL,1,12/17/2021
BRDT3,OP,Put,21.72,-27000,0.938448071,BRL,1,12/17/2021
YDUQ3,OP,Call,20.5,-14500,2.876976013,BRL,1,1/21/2022
BRKM5,OP,Put,47.5,7900,0.63385123,BRL,1,12/17/2021
GGBR4,OP,Put,25.65,-13000,0.700639725,BRL,1,12/17/2021
BBSE,OP,Call,23,-400,0.309964567,BRL,1,2/18/2022
BBDC4,OP,Put,21.23,-8060,1.362468243,BRL,1,12/17/2021
PETR4,OP,Put,22.49,-22300,0.080265619,BRL,1,12/17/2021
BBAS,OP,Call,32.96,200,1.220734835,BRL,1,1/21/2022
ITUB4,OP,Call,21.91,-48300,0.979266405,BRL,1,12/17/2021
VIVT3,OP,Call,50.13,-100,0.956624627,BRL,1,12/17/2021
BBDC4,OP,Call,23.7,2100,0.1523422,BRL,1,1/21/2022
BBSE,OP,Put,16.98,-800,0.02884906,BRL,1,12/17/2021
VALE3,OP,Put,40.47,-1000,0.53609091,BRL,1,10/21/2022
CYRE3,ST,,,2496,13.34500027,BRL,1,
BBAS,OP,Call,30.21,16500,2.705639124,BRL,1,1/21/2022
MRFG,OP,Put,26,-15100,4.033010006,BRL,1,1/21/2022
ELET3,OP,Call,33.05,8900,2.012593031,BRL,1,1/21/2022
ITUB4,OP,Call,26.16,-233000,0.015977256,BRL,1,12/17/2021
GGBR4,OP,Put,21.65,38500,0.102275357,BRL,1,12/17/2021
BBDC4,OP,Call,23.45,24300,0.178662241,BRL,1,1/21/2022
BBDC4,OP,Call,24.64,-3050,0.009425766,BRL,1,12/17/2021
KLBN11,OP,Call,22.9,74000,1.677274585,BRL,1,12/17/2021
CSNA,OP,Put,23.73,-2400,2.260057211,BRL,1,12/17/2021
VALE3,OP,Call,81.97,-53200,0.164695308,BRL,1,12/17/2021
AMZN,OP,Put,3120,100,12.47741604,USD,100,12/17/2021
EGIE3,OP,Call,39.5,-2500,0.961450517,BRL,1,1/21/2022
PETR4,OP,Put,24.1,195000,1.060822606,BRL,1,7/15/2022
B3SA3,OP,Put,6.98,33700,0.00942487,BRL,1,12/17/2021
MGLU3,OP,Put,11.24,11500,4.158344746,BRL,1,1/21/2022
VALE3,OP,Call,80.47,-176200,0.235032842,BRL,1,12/17/2021
VALE3,OP,Put,63.61,73200,3.092676401,BRL,1,4/14/2022
CSNA,OP,Put,20.5,-10200,1.126942515,BRL,1,1/21/2022
ITUB4,OP,Put,26.16,3400,3.696550131,BRL,1,12/17/2021
BBAS,OP,Put,27.87,-21000,0.153584629,BRL,1,12/17/2021
ABEV,OP,Call,19.32,100200,0.012990292,BRL,1,12/17/2021
BRDT3,ST,,,67999,21.27500153,BRL,1,
CYRE3,OP,Put,17.41,-8700,4.023505211,BRL,1,12/17/2021
EMBR3,OP,Put,22.5,28400,4.349521637,BRL,1,1/21/2022
BBAS,OP,Call,34.12,-5500,0.264360756,BRL,1,12/17/2021
